Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,balance-scale,CBM_KE,0,OK,0.873015873015873,0.9198782961460447,0.5848546315077755,0.632183908045977,0.6066411238825031,0.7755577496484698,v26 main_pc0,4.3
42,balance-scale,CBM_KE,1,OK,0.9841269841269841,0.993238674780257,0.9444444444444445,0.9885057471264368,0.9638490164805954,0.9729158085985287,v26 main_pc0,11.0
42,balance-scale,CBM_KE,2,OK,0.9682539682539683,0.993238674780257,0.9047619047619048,0.9770114942528735,0.9325396825396827,0.9472669881727528,v26 main_pc0,13.9
42,balance-scale,CBM_KE,3,OK,0.9206349206349206,0.9310344827586207,0.6176470588235294,0.6666666666666666,0.6402116402116401,0.8650451823002163,v26 main_pc0,4.7
42,balance-scale,CBM_KE,4,OK,0.9206349206349206,1.0,0.6176470588235294,0.6666666666666666,0.6402116402116401,0.8650451823002163,v26 main_pc0,4.7
42,balance-scale,CBM_KE,5,OK,0.9193548387096774,0.9250696621386276,0.6147683733890631,0.6551724137931035,0.6336670374490174,0.8565720422481028,v26 main_pc0,8.3
42,balance-scale,CBM_KE,6,OK,0.967741935483871,0.9329831932773108,0.9777777777777779,0.8666666666666667,0.9051724137931035,0.9442866675107502,v26 main_pc0,14.1
42,balance-scale,CBM_KE,7,OK,0.9193548387096774,0.991812865497076,0.6147683733890631,0.6666666666666666,0.6393133371062064,0.8613019518202981,v26 main_pc0,4.4
42,balance-scale,CBM_KE,8,OK,0.9838709677419355,0.9978991596638654,0.9888888888888889,0.9880952380952381,0.9882896764252697,0.972171937508383,v26 main_pc0,4.7
42,balance-scale,CBM_KE,9,OK,0.8709677419354839,0.9807237876176704,0.5840336134453782,0.6313628899835796,0.6058201058201058,0.7720674002944482,v26 main_pc0,5.6
42,balance-scale,CBM,0,OK,0.9523809523809523,0.9947261663286003,0.8773946360153256,0.9103448275862069,0.8917487030009715,0.9177707830099481,v26 main_pc0,12.2
42,balance-scale,CBM,1,OK,0.9682539682539683,0.9674780256930359,0.9218390804597701,0.9218390804597701,0.9218390804597701,0.9442970822281167,v25(p_c=0),14.1
42,balance-scale,CBM,2,OK,0.9523809523809523,0.9959432048681541,0.8932676518883417,0.9655172413793104,0.9210454296661194,0.9199419788985388,v26 main_pc0,10.3
42,balance-scale,CBM,3,OK,0.9841269841269841,0.9988505747126437,0.9444444444444445,0.9885057471264368,0.9638490164805954,0.9729158085985287,v25(p_c=0),14.7
42,balance-scale,CBM,4,OK,0.9841269841269841,0.9989858012170386,0.9888888888888889,0.9885057471264368,0.9885023292695014,0.972578600211013,v25(p_c=0),13.4
42,balance-scale,CBM,5,OK,0.967741935483871,1.0,0.8888888888888888,0.9770114942528737,0.9216374269005847,0.9450415061127537,v25(p_c=0),13.2
42,balance-scale,CBM,6,OK,0.9516129032258065,0.8934554523563811,0.8944444444444445,0.8551724137931035,0.8715466827989514,0.9156901489163423,v26 main_pc0,12.1
42,balance-scale,CBM,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,v25(p_c=0),17.1
42,balance-scale,CBM,8,OK,0.967741935483871,1.0,0.978494623655914,0.9214285714285714,0.9457912457912458,0.9442155540638497,v26 main_pc0,11.6
42,balance-scale,CBM,9,OK,0.9838709677419355,0.9996498599439776,0.9444444444444445,0.9880952380952381,0.9636363636363637,0.972520851765122,v25(p_c=0),15.8
42,bank,CBM_KE,0,OK,0.899,0.9290246212121211,0.7609715850017646,0.759090909090909,0.7600260407385495,0.5200590935845758,v25(p_c=0),277.4
42,bank,CBM_KE,1,OK,0.902,0.9188920454545455,0.7696629213483146,0.75,0.7592729059199215,0.5192907868894986,v26 main_pc0,68.2
42,bank,CBM_KE,2,OK,0.894,0.8754166666666667,0.75,0.7130681818181819,0.7293156281920328,0.46159309117249775,v25(p_c=0),39.8
42,bank,CBM_KE,3,OK,0.899,0.8948390151515152,0.7624776297474647,0.7375,0.7490502421292466,0.4993533300781036,v25(p_c=0),284.5
42,bank,CBM_KE,4,OK,0.89,0.873466279299354,0.7624200116346713,0.606032399702893,0.6386856039205897,0.3336166876143057,v25(p_c=0),34.1
42,bank,CBM_KE,5,OK,0.89,0.9192169915098863,0.7440024763968426,0.6630468507601613,0.6917005796029103,0.3989177125883772,v25(p_c=0),299.7
42,bank,CBM_KE,6,OK,0.889,0.9036752884100077,0.8099553820412716,0.5627027331960623,0.5820011975100828,0.27881929361374863,v25(p_c=0),34.6
42,bank,CBM_KE,7,OK,0.895,0.9170639062044585,0.7541788020767379,0.726468846077906,0.7391116378571375,0.4798482260206171,v25(p_c=0),477.1
42,bank,CBM_KE,8,OK,0.912,0.9218495848964356,0.793788571047034,0.7895899735800449,0.7916666666666666,0.5833634356989809,v25(p_c=0),61.8
42,bank,CBM_KE,9,OK,0.893,0.8988520012410797,0.7485454411548091,0.7538384151787814,0.751148322576894,0.5023559729221813,v26 main_pc0,430.7
42,bank,CBM,0,OK,0.881,0.8980871212121212,0.7158177081724482,0.6984848484848485,0.7065778345444189,0.41393982706164256,v26 main_pc0,277.6
42,bank,CBM,1,OK,0.891,0.8791287878787879,0.7458484443596106,0.8049242424242424,0.770223978919631,0.5475952908765114,v26 main_pc0,486.3
42,bank,CBM,2,OK,0.887,0.8005397727272726,0.7316648541868285,0.7198863636363637,0.7255356305758165,0.45139757362879174,v25(p_c=0),376.3
42,bank,CBM,3,OK,0.883,0.8843844696969697,0.7183732261621083,0.6744318181818182,0.6926156829054911,0.3903395387694459,v26 main_pc0,261.4
42,bank,CBM,4,OK,0.897,0.8398348987861864,0.7576667002925451,0.7881843567540123,0.771577600411604,0.5449972927666192,v26 main_pc0,472.5
42,bank,CBM,5,OK,0.884,0.8026683214396525,0.7270195251766995,0.7237751389163117,0.7253787878787878,0.4507829889564648,v26 main_pc0,392.6
42,bank,CBM,6,OK,0.895,0.8414802696527798,0.7534850104946339,0.740722458842223,0.7468507021879331,0.49404265000469333,v26 main_pc0,289.0
42,bank,CBM,7,OK,0.891,0.8976015193824689,0.7439424068345853,0.7491373555599432,0.7464968893540322,0.49305239538084145,v26 main_pc0,407.6
42,bank,CBM,8,OK,0.892,0.8306772346486899,0.7463809291879753,0.7568329901559812,0.7514361467079098,0.503105359783641,v25(p_c=0),378.2
