Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
43,bank,CBM,6,OK,0.89,0.8764185447399844,0.7418711836278198,0.752131930537143,0.7468331123876859,0.49389654167400693,v26 main_pc0,480.9
43,bank,CBM,7,OK,0.899,0.8389793059355579,0.7739130434782608,0.6895467238315517,0.7206850682662286,0.4557162275189845,v26 main_pc0,569.4
43,bank,CBM,8,OK,0.899,0.8815332976052802,0.7718600540652942,0.6966735302137101,0.7255248318499898,0.4624615727046369,v26 main_pc0,520.2
43,bank,CBM,9,OK,0.894,0.6880188794554293,0.7533876302592737,0.7009561955264717,0.7226611966384444,0.45130838312786486,v26 main_pc0,120.3
43,blood,CBM_KE,0,OK,0.7866666666666666,0.6686159844054581,0.7037470725995316,0.6695906432748537,0.6822033898305084,0.3717719575628205,v26 main_pc0,13.4
43,blood,CBM_KE,1,OK,0.76,0.3776803118908382,0.38,0.5,0.4318181818181818,0.0,v26 main_pc0,7.1
43,blood,CBM_KE,2,OK,0.7333333333333333,0.6574074074074074,0.3767123287671233,0.4824561403508772,0.4230769230769231,-0.09301487194157254,v26 main_pc0,21.5
43,blood,CBM_KE,3,OK,0.84,0.7475633528265108,0.823076923076923,0.7046783625730995,0.7365339578454333,0.5143028508594515,v26 main_pc0,9.4
43,blood,CBM_KE,4,OK,0.76,0.7076023391812866,0.38,0.5,0.4318181818181818,0.0,v26 main_pc0,5.5
43,blood,CBM_KE,5,OK,0.7733333333333333,0.7465886939571151,0.7222222222222222,0.5467836257309941,0.5293466223698782,0.2039250967738327,v25(p_c=0),5.2
43,blood,CBM_KE,6,OK,0.7733333333333333,0.6920077972709552,0.6827731092436975,0.5847953216374269,0.592,0.24898437368631707,v25(p_c=0),15.4
43,blood,CBM_KE,7,OK,0.8,0.7197855750487329,0.7424242424242424,0.6403508771929824,0.6612466124661247,0.36891438072857313,v25(p_c=0),11.8
43,blood,CBM_KE,8,OK,0.7432432432432432,0.674406604747162,0.6115591397849462,0.5856553147574819,0.592581860330339,0.1955058386069684,v26 main_pc0,16.1
43,blood,CBM_KE,9,OK,0.8918918918918919,0.8555211558307534,0.8576271186440678,0.826625386996904,0.8405172413793103,0.6835498402536756,v25(p_c=0),13.1
43,blood,CBM,0,OK,0.76,0.7563352826510722,0.38,0.5,0.4318181818181818,0.0,v26 main_pc0,8.9
43,blood,CBM,1,OK,0.7466666666666667,0.6427875243664717,0.6039915966386554,0.5482456140350878,0.544,0.14166352295945625,v26 main_pc0,5.4
43,blood,CBM,2,OK,0.68,0.689571150097466,0.5460805084745763,0.5423976608187134,0.5436105476673428,0.08840148796618608,v26 main_pc0,7.2
43,blood,CBM,3,OK,0.76,0.7309941520467836,0.38,0.5,0.4318181818181818,0.0,v26 main_pc0,7.1
