Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,credit-g,CBM_KE,6,OK,0.79,0.8152380952380953,0.7501168770453484,0.7547619047619047,0.7523292841136926,0.5048574135700973,v26 main_pc0,14.3
42,credit-g,CBM_KE,7,OK,0.65,0.7314285714285714,0.65406162464986,0.6833333333333333,0.6368917937545389,0.3361227822436775,v26 main_pc0,24.0
42,credit-g,CBM_KE,8,OK,0.78,0.7347619047619047,0.7380952380952381,0.7285714285714285,0.7328800388538126,0.4665694748158435,v26 main_pc0,19.3
42,credit-g,CBM_KE,9,OK,0.61,0.6376190476190476,0.6060424169667867,0.6261904761904762,0.5920075321686369,0.23135723972616762,v26 main_pc0,39.3
42,diabetes,CBM_KE,0,OK,0.6493506493506493,0.7407407407407407,0.6742424242424243,0.6874074074074075,0.6472085525199389,0.36141013260645766,v26 main_pc0,13.6
42,diabetes,CBM_KE,1,OK,0.6363636363636364,0.7496296296296296,0.6559507523939808,0.6688888888888889,0.6333333333333333,0.3245818805368264,v26 main_pc0,5.3
42,diabetes,CBM_KE,2,OK,0.7142857142857143,0.8185185185185185,0.6889367816091954,0.6948148148148148,0.6913265306122449,0.3837065760234115,v26 main_pc0,9.7
42,diabetes,CBM_KE,3,OK,0.42857142857142855,0.4466666666666666,0.46683673469387754,0.4662962962962963,0.4284750337381916,-0.06686478498357316,v26 main_pc0,7.0
42,diabetes,CBM_KE,4,OK,0.7532467532467533,0.7688888888888888,0.729559748427673,0.7162962962962962,0.7214924804873406,0.44565871858907996,v26 main_pc0,6.8
42,diabetes,CBM_KE,5,OK,0.6883116883116883,0.754074074074074,0.6612787356321839,0.6662962962962963,0.6632653061224489,0.3275366019667524,v26 main_pc0,22.2
42,diabetes,CBM_KE,6,OK,0.7272727272727273,0.7844444444444445,0.7127222982216143,0.7303703703703703,0.7149656266525648,0.4427410738901448,v26 main_pc0,8.9
42,diabetes,CBM_KE,7,OK,0.7662337662337663,0.82,0.75,0.7177777777777778,0.7275943396226415,0.4666666666666667,v26 main_pc0,5.0
42,diabetes,CBM_KE,8,OK,0.7105263157894737,0.8246153846153846,0.6903409090909092,0.7061538461538461,0.6933235509904623,0.39617930531268536,v26 main_pc0,9.2
42,diabetes,CBM_KE,9,OK,0.7105263157894737,0.7876923076923077,0.6815476190476191,0.6876923076923077,0.6840513983371126,0.3691887949279695,v26 main_pc0,12.8
42,kr-vs-kp,CBM_KE,0,OK,0.996875,1.0,0.9970238095238095,0.9967320261437909,0.996868118424272,0.9937557928313525,v26 main_pc0,42.8
42,kr-vs-kp,CBM_KE,1,OK,0.99375,0.9996869007083872,0.9940828402366864,0.9934640522875817,0.993734335839599,0.9875466986607835,v26 main_pc0,37.1
42,kr-vs-kp,CBM_KE,2,OK,0.984375,0.9961645336777425,0.9841772151898734,0.9850299401197604,0.9843626305964679,0.9692067801886173,v26 main_pc0,15.5
42,kr-vs-kp,CBM_KE,3,OK,0.990625,0.999804312942742,0.9904944453137224,0.9907440021916951,0.9906095020101535,0.9812384157707068,v25(p_c=0),106.2
42,kr-vs-kp,CBM_KE,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,v25(p_c=0),91.3
42,kr-vs-kp,CBM_KE,5,OK,0.9875,0.9954209228601619,0.9872922776148583,0.9877499902156471,0.9874823971209513,0.9750421603988364,v26 main_pc0,46.8
42,kr-vs-kp,CBM_KE,6,OK,0.9905956112852664,0.9984242042231327,0.9907363607694734,0.990427040655531,0.9905718930101965,0.9811633526671037,v26 main_pc0,52.8
42,kr-vs-kp,CBM_KE,7,OK,0.9905956112852664,0.9934210526315789,0.9911764705882353,0.9901315789473684,0.9905655727200134,0.981307493237889,v26 main_pc0,57.3
42,kr-vs-kp,CBM_KE,8,OK,0.9184952978056427,0.9999606051055784,0.9269662921348314,0.9221556886227544,0.9183982683982684,0.8491083536861098,v26 main_pc0,29.1
42,kr-vs-kp,CBM_KE,9,OK,0.9937304075235109,0.9997637609260571,0.9937199779510197,0.9937199779510197,0.9937199779510197,0.9874399559020395,v26 main_pc0,38.1
42,magic,CBM_KE,0,OK,0.821,0.8905658058200432,0.8034534684437344,0.820234065996778,0.8093698448653928,0.6234617487562875,v26 main_pc0,164.3
42,magic,CBM_KE,1,OK,0.876,0.9156054240800005,0.8749144946338012,0.8488711539558997,0.8593568524970965,0.7233169495530632,v26 main_pc0,313.4
42,magic,CBM_KE,2,OK,0.856,0.9153815425001866,0.8538299064614854,0.8243056378649599,0.8356344510190664,0.6774925343077697,v26 main_pc0,76.4
42,magic,CBM_KE,3,OK,0.886,0.9297933704713366,0.8853076307026542,0.8611539120013696,0.8710990502035278,0.7460706619409252,v26 main_pc0,84.0
42,magic,CBM_KE,4,OK,0.877,0.9294334040096752,0.8661549914917754,0.8627232779775152,0.8643843545852973,0.7288701908069117,v26 main_pc0,47.1
42,magic,CBM_KE,5,OK,0.864,0.9067160084109236,0.8696538787065864,0.827852624462794,0.842697460951958,0.6962528112023839,v26 main_pc0,130.0
42,magic,CBM_KE,6,OK,0.874,0.9112068095118944,0.8769158729622353,0.8427517241076563,0.8557137360523278,0.7188562173379277,v25(p_c=0),406.3
42,magic,CBM_KE,7,OK,0.834,0.9160180685604415,0.8175389025896505,0.8374444137156002,0.8240324967456613,0.654680773556883,v26 main_pc0,207.9
42,magic,CBM_KE,8,OK,0.877,0.9161626373626375,0.8719210571287371,0.853956043956044,0.8616595678154921,0.7256547555008169,v25(p_c=0),52.5
42,magic,CBM_KE,9,OK,0.855,0.8920043956043956,0.8556401522740933,0.8198901098901099,0.8329937539663983,0.6745836268167058,v26 main_pc0,52.1
42,mfeat-factors,CBM_KE,0,OK,0.975,0.9991666666666668,0.9759523809523809,0.975,0.9748525394160825,0.9723572812243633,v25(p_c=0),29.7
42,mfeat-factors,CBM_KE,1,OK,0.97,0.9988055555555556,0.9711904761904762,0.97,0.9699744906355946,0.9668009539030812,v26 main_pc0,56.8
42,mfeat-factors,CBM_KE,2,OK,0.985,0.9999722222222222,0.9861471861471861,0.985,0.9851067631555436,0.983442610805842,v25(p_c=0),46.2
42,mfeat-factors,CBM_KE,3,OK,0.955,0.9914722222222222,0.9572476646160857,0.9549999999999998,0.9550566378422604,0.9502375890996255,v26 main_pc0,24.9
42,mfeat-factors,CBM_KE,4,OK,0.985,0.9981388888888889,0.9854761904761904,0.985,0.9849937460913072,0.9833879675158538,v26 main_pc0,20.6
42,mfeat-factors,CBM_KE,5,OK,0.955,0.9970000000000001,0.9567680565048985,0.9550000000000001,0.9546663938127352,0.9502639988935219,v26 main_pc0,80.1
42,mfeat-factors,CBM_KE,6,OK,0.945,0.9924722222222224,0.9489542036910459,0.945,0.9452331280187505,0.9393064512350332,v25(p_c=0),35.0
42,mfeat-factors,CBM_KE,7,OK,0.96,0.9978333333333333,0.9608046631730842,0.96,0.9596992716312357,0.9557148546406925,v26 main_pc0,24.3
42,mfeat-factors,CBM_KE,8,OK,0.955,0.9911944444444446,0.9568364092048303,0.9549999999999998,0.9546753279680109,0.9502639988935219,v26 main_pc0,19.2
42,mfeat-factors,CBM_KE,9,OK,0.995,0.9999722222222223,0.9952380952380953,0.9949999999999999,0.9949968730456534,0.9944720690522652,v26 main_pc0,36.6
42,optdigits,CBM_KE,0,OK,0.9501779359430605,0.9973985461988646,0.9502869614641878,0.9504330182823832,0.9499906786484921,0.9447266983909582,v25(p_c=0),120.7
42,optdigits,CBM_KE,1,OK,0.9252669039145908,0.9962691102201806,0.9282497773055954,0.9257901807811063,0.9260063558343814,0.9172179537271805,v25(p_c=0),114.4
42,optdigits,CBM_KE,2,OK,0.9804270462633452,0.9993729495531382,0.9809705336366251,0.9805115060378217,0.9804711003296337,0.9783138736243128,v26 main_pc0,90.8
42,optdigits,CBM_KE,3,OK,0.9501779359430605,0.9967449532614465,0.9518958308045556,0.9502124629756208,0.9500859067163491,0.944860083490831,v26 main_pc0,136.2
42,optdigits,CBM_KE,4,OK,0.9341637010676157,0.9976472177670151,0.937748475504001,0.9344600136705401,0.9343772489361564,0.9272668409890338,v25(p_c=0),115.5
42,optdigits,CBM_KE,5,OK,0.9804270462633452,0.9984054357249269,0.9811128026664694,0.9803223969013443,0.9804963042533409,0.9783028624970189,v26 main_pc0,170.3
42,optdigits,CBM_KE,6,OK,0.9893238434163701,0.9991126396200979,0.9895017716705559,0.9893472317156528,0.9893472236773588,0.988154835140261,v26 main_pc0,245.8
42,optdigits,CBM_KE,7,OK,0.9572953736654805,0.9962536156760627,0.9576562854613911,0.957453861927546,0.9573703354928421,0.9525905291374288,v25(p_c=0),119.6
42,optdigits,CBM_KE,8,OK,0.9822064056939501,0.9992941720618613,0.982560378218273,0.982236842105263,0.9822632339819114,0.9802599877170857,v26 main_pc0,181.2
42,optdigits,CBM_KE,9,OK,0.9697508896797153,0.9968969181161332,0.9714903166018243,0.96970323536113,0.9698557297172137,0.9665625328414811,v26 main_pc0,100.7
42,page-blocks,CBM_KE,0,OK,0.16970802919708028,0.8593435121123502,0.3977411101661934,0.39825542005420056,0.17431912328597385,0.1310353680981608,v26 main_pc0,111.3
42,page-blocks,CBM_KE,1,OK,0.7244525547445255,0.5296613037709086,0.19272608125819135,0.291785471826205,0.19365974179629047,0.02840499470731252,v26 main_pc0,25.4
42,page-blocks,CBM_KE,2,OK,0.47992700729927007,0.8011762165936093,0.2839546210061905,0.5544549363286635,0.26764788924360217,0.24948894047613981,v25(p_c=0),98.7
42,page-blocks,CBM_KE,3,OK,0.7641681901279708,0.582159238337065,0.2036456996148909,0.36578411405295314,0.2143332131554701,0.08758902938412005,v26 main_pc0,24.6
42,page-blocks,CBM_KE,4,OK,0.1882998171846435,0.7670266743087357,0.4064705882352941,0.31342755456808413,0.1587593933008961,0.12285710193621907,v25(p_c=0),96.3
42,page-blocks,CBM_KE,5,OK,0.21937842778793418,0.8682154282500226,0.4241686790787048,0.4576930198111461,0.23241731696885987,0.1706741744169628,v26 main_pc0,104.7
42,page-blocks,CBM_KE,6,OK,0.10786106032906764,0.8551067298939188,0.3692594647433357,0.6364130099364316,0.25237791473715065,0.1885439904665224,v26 main_pc0,23.0
42,page-blocks,CBM_KE,7,OK,0.7586837294332724,0.5138381309572515,0.19495307412373108,0.2934641733012405,0.19988287871783017,0.044355564070004204,v26 main_pc0,25.5
42,page-blocks,CBM_KE,8,OK,0.25411334552102377,0.7687472235573535,0.2693693737202024,0.5168144863266815,0.18577699280856047,0.1791767752963683,v26 main_pc0,21.5
42,page-blocks,CBM_KE,9,OK,0.20475319926873858,0.799359193177852,0.3964273726184843,0.399630450849963,0.18218458321894887,0.14002128239091144,v25(p_c=0),105.0
42,pendigits,CBM_KE,0,OK,0.923,0.9949774429549146,0.9304968604410583,0.9209070870791617,0.9172455542160302,0.9163362886903955,v25(p_c=0),215.5
42,pendigits,CBM_KE,1,OK,0.994,0.9998696923088275,0.9941852628902028,0.9939975086407534,0.9940537724664058,0.9933408535749227,v25(p_c=0),432.7
42,pendigits,CBM_KE,2,OK,0.995,0.9997505952113738,0.9950163538724448,0.9949729554996589,0.9949651667252452,0.9944501306397164,v25(p_c=0),356.1
42,pendigits,CBM_KE,3,OK,0.906,0.9968495385771442,0.914024281327943,0.9036089389635398,0.8938690642045909,0.8989908664242627,v26 main_pc0,202.3
42,pendigits,CBM_KE,4,OK,0.92,0.9949541341237588,0.9304627567392109,0.9181964854057989,0.9158365948982092,0.9132717338372943,v25(p_c=0),208.9
42,pendigits,CBM_KE,5,OK,0.899,0.9995918015678683,0.8484581928744375,0.8958328811720022,0.8643691279017357,0.897217651429643,v26 main_pc0,201.9
42,pendigits,CBM_KE,6,OK,0.966,0.9988453922454985,0.9658750660238506,0.9656754294717376,0.9656049907611945,0.9622557638234407,v26 main_pc0,187.1
42,pendigits,CBM_KE,7,OK,0.979,0.9989932936631141,0.9791405740451241,0.9783155634605558,0.9784373753889064,0.976724366851983,v25(p_c=0),469.3
42,pendigits,CBM_KE,8,OK,0.947,0.998896626191186,0.9540528514896609,0.9453187054173895,0.9428132711008319,0.9423186958777472,v26 main_pc0,174.0
42,pendigits,CBM_KE,9,OK,0.96,0.9985040471720839,0.9629859845809916,0.9593343995257001,0.9591598015270042,0.9560027227755377,v26 main_pc0,197.0
42,phoneme,CBM_KE,0,OK,0.88909426987061,0.946359774770325,0.8672787287685775,0.8645576080871942,0.8658988002776218,0.7318312779901607,v26 main_pc0,135.3
