Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,wall_s
42,car,TabICLv2,1,OK,0.9942196531791907,1.0,0.9979508196721312,0.9935897435897436,0.9957244401688846,0.9873704017981242,3.2
42,car,TabICLv2,2,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.3
42,car,TabICLv2,3,OK,0.9942196531791907,1.0,0.99375,0.9979338842975207,0.9957980986396344,0.9875198273466141,1.2
42,car,TabICLv2,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.2
42,car,TabICLv2,5,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,car,TabICLv2,6,OK,0.9826589595375722,0.9995209744575629,0.9310897435897436,0.8928571428571429,0.9050865800865802,0.9623716866088231,1.9
42,car,TabICLv2,7,OK,0.9884393063583815,0.9993230055431013,0.962171052631579,0.9913549369290997,0.975717041566572,0.9751388433449123,1.3
42,car,TabICLv2,8,OK,0.9825581395348837,0.9999018067556952,0.9376876876876876,0.9847759895606785,0.9577126556016597,0.9622097701113027,2.0
42,car,TabICLv2,9,OK,0.9883720930232558,1.0,0.9623397435897436,0.9958677685950413,0.9780032467532468,0.9750403009769487,2.2
42,credit-g,TabICLv2,0,OK,0.73,0.7652380952380953,0.6772705196697426,0.6738095238095239,0.6754417598269022,0.3510629835756814,2.0
42,credit-g,TabICLv2,1,OK,0.78,0.8019047619047619,0.7574525745257452,0.680952380952381,0.6984649122807017,0.4316788451742981,1.7
42,credit-g,TabICLv2,2,OK,0.78,0.8342857142857143,0.7390852390852392,0.719047619047619,0.7271825396825397,0.45769444991632735,1.8
42,credit-g,TabICLv2,3,OK,0.72,0.7304761904761905,0.6573426573426573,0.6285714285714286,0.6361746361746362,0.2844627935584563,1.8
42,credit-g,TabICLv2,4,OK,0.8,0.8176190476190477,0.7738927738927739,0.7238095238095238,0.7401247401247402,0.4951759739721276,1.7
42,credit-g,TabICLv2,5,OK,0.74,0.7595238095238096,0.6864801864801865,0.6523809523809524,0.6621621621621622,0.3371410886618741,1.8
42,credit-g,TabICLv2,6,OK,0.8,0.8885714285714286,0.8239202657807309,0.6857142857142857,0.7086247086247086,0.49053693352427613,1.7
42,credit-g,TabICLv2,7,OK,0.73,0.7861904761904762,0.6717902350813743,0.6357142857142857,0.6446900908014213,0.30538100167992077,1.9
42,credit-g,TabICLv2,8,OK,0.82,0.8819047619047619,0.8422619047619048,0.719047619047619,0.745906267645398,0.5476190476190477,1.7
42,credit-g,TabICLv2,9,OK,0.74,0.7709523809523811,0.687110187110187,0.6714285714285715,0.6775793650793651,0.3581956564562562,1.7
42,diabetes,TabICLv2,0,OK,0.7402597402597403,0.8222222222222222,0.7172619047619048,0.6892592592592592,0.6973270440251573,0.40555555555555556,1.3
42,diabetes,TabICLv2,1,OK,0.7532467532467533,0.854074074074074,0.7359649122807017,0.6992592592592592,0.70908729369656,0.4336735806213181,3.2
42,diabetes,TabICLv2,2,OK,0.7402597402597403,0.8562962962962963,0.7148148148148148,0.7148148148148148,0.7148148148148148,0.42962962962962964,3.2
42,diabetes,TabICLv2,3,OK,0.8311688311688312,0.8955555555555555,0.837280701754386,0.7848148148148149,0.8009544641081726,0.6198791514828877,3.2
42,diabetes,TabICLv2,4,OK,0.7532467532467533,0.8807407407407408,0.7359649122807017,0.6992592592592592,0.70908729369656,0.4336735806213181,1.9
42,diabetes,TabICLv2,5,OK,0.7402597402597403,0.7859259259259259,0.721415607985481,0.6807407407407408,0.6900161030595813,0.4000940939272025,1.8
42,diabetes,TabICLv2,6,OK,0.7012987012987013,0.7503703703703704,0.670814479638009,0.6677777777777778,0.6691574817859145,0.3385786396448106,1.9
42,diabetes,TabICLv2,7,OK,0.7532467532467533,0.8644444444444445,0.729559748427673,0.7162962962962962,0.7214924804873406,0.44565871858907996,1.8
42,diabetes,TabICLv2,8,OK,0.8026315789473685,0.8707692307692309,0.7846595570139459,0.7669230769230769,0.7741232415296215,0.5512973964521235,1.7
42,diabetes,TabICLv2,9,OK,0.75,0.8223076923076923,0.7242424242424242,0.6992307692307692,0.7073961499493414,0.4227339147785078,1.8
42,kr-vs-kp,TabICLv2,0,OK,1.0,1.0,1.0,1.0,1.0,1.0,3.4
42,kr-vs-kp,TabICLv2,1,OK,0.996875,0.9991389769480646,0.9970238095238095,0.9967320261437909,0.996868118424272,0.9937557928313525,2.7
42,kr-vs-kp,TabICLv2,2,OK,0.990625,0.9996869007083872,0.9904944453137224,0.9907440021916951,0.9906095020101535,0.9812384157707068,2.5
42,kr-vs-kp,TabICLv2,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.2
42,kr-vs-kp,TabICLv2,4,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.3
42,kr-vs-kp,TabICLv2,5,OK,0.9875,0.9996086258854839,0.9872922776148583,0.9877499902156471,0.9874823971209513,0.9750421603988364,2.9
42,kr-vs-kp,TabICLv2,6,OK,0.9968652037617555,1.0,0.9970238095238095,0.9967105263157895,0.9968572976700655,0.9937342864569987,2.3
42,kr-vs-kp,TabICLv2,7,OK,0.9905956112852664,0.9998030255278916,0.9911764705882353,0.9901315789473684,0.9905655727200134,0.981307493237889,2.1
42,kr-vs-kp,TabICLv2,8,OK,0.9937304075235109,0.9999212102111567,0.9937165143397415,0.9937165143397415,0.9937165143397415,0.9874330286794831,2.2
42,kr-vs-kp,TabICLv2,9,OK,0.9968652037617555,0.9998818804630285,0.9970059880239521,0.9967320261437909,0.9968591542362034,0.9937379764037085,1.3
42,magic,TabICLv2,0,OK,0.897,0.9439154693391982,0.8951151810251019,0.8761693422710372,0.8843267197416106,0.7710517953225046,3.7
42,magic,TabICLv2,1,OK,0.888,0.9441042322398254,0.8816854578975263,0.8698896834490055,0.875222816399287,0.7514825698545634,2.7
42,magic,TabICLv2,2,OK,0.898,0.9434633163446724,0.9077326636785268,0.867782562697817,0.8828125,0.7744855426495595,2.7
42,magic,TabICLv2,3,OK,0.91,0.958976992875298,0.9104479680016258,0.8901092629906189,0.8988509467551384,0.8002988299207024,1.3
42,magic,TabICLv2,4,OK,0.905,0.9597671631569937,0.9012231416957026,0.8882194390668967,0.8940865747486786,0.7893354749655275,1.3
42,magic,TabICLv2,5,OK,0.901,0.9480682531529989,0.9081503378378378,0.8733642377710173,0.8869076789685981,0.7807400073848081,1.8
42,magic,TabICLv2,6,OK,0.905,0.951360629326731,0.9111904761904761,0.8790622434690232,0.891824062655503,0.7895993525778953,1.4
42,magic,TabICLv2,7,OK,0.9,0.9551556415963196,0.8976183594162205,0.8804428465445414,0.8879446356855996,0.7778716102151498,1.9
42,magic,TabICLv2,8,OK,0.899,0.9497758241758243,0.8948717948717948,0.8807692307692307,0.8870719776380154,0.7755128099156037,1.9
42,magic,TabICLv2,9,OK,0.885,0.9446087912087913,0.8941383167989907,0.8515384615384616,0.8670998057345856,0.7444589378088653,1.7
42,mfeat-factors,TabICLv2,0,OK,0.995,0.9996666666666666,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9944720690522652,4.3
42,mfeat-factors,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,3.6
42,mfeat-factors,TabICLv2,2,OK,0.995,1.0,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9944720690522652,3.8
42,mfeat-factors,TabICLv2,3,OK,0.995,0.9999166666666668,0.9952380952380953,0.9949999999999999,0.9949968730456537,0.9944720690522652,2.6
42,mfeat-factors,TabICLv2,4,OK,0.98,0.9996944444444444,0.9813852813852814,0.9800000000000001,0.9801036362011972,0.9779136085456454,2.3
42,mfeat-factors,TabICLv2,5,OK,0.98,0.9996666666666666,0.9811471861471862,0.9799999999999999,0.9801067631555437,0.9778864378634362,2.2
42,mfeat-factors,TabICLv2,6,OK,0.985,0.9999444444444444,0.9857142857142858,0.985,0.9849906191369605,0.9834152880222562,2.3
42,mfeat-factors,TabICLv2,7,OK,0.985,0.9999166666666668,0.985909090909091,0.985,0.98510989010989,0.9834152880222562,2.4
42,mfeat-factors,TabICLv2,8,OK,0.985,0.9998055555555556,0.9854761904761904,0.985,0.9849937460913072,0.9833879675158538,2.3
42,mfeat-factors,TabICLv2,9,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.5
42,optdigits,TabICLv2,0,OK,0.99644128113879,0.9999964709203839,0.9966101694915255,0.9964285714285716,0.9964740602671636,0.9960562192608584,3.2
42,optdigits,TabICLv2,1,OK,0.9911032028469751,0.9999757290219466,0.991369960952538,0.9911631940352448,0.9912225223785208,0.9901245428606157,3.4
42,optdigits,TabICLv2,2,OK,0.998220640569395,1.0,0.9982758620689655,0.9982456140350877,0.9982454790303963,0.9980264060599379,3.1
42,optdigits,TabICLv2,3,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,optdigits,TabICLv2,4,OK,0.9911032028469751,0.999964764251842,0.9913470115967886,0.9911340852130326,0.9911634712770218,0.9901318569091079,2.1
42,optdigits,TabICLv2,5,OK,0.994661921708185,0.9999964709203839,0.9947357618183389,0.9947055137844611,0.9946898532402573,0.9940757001746633,1.8
42,optdigits,TabICLv2,6,OK,0.9911032028469751,0.9999718774590765,0.9912269898885144,0.9911016176805652,0.9911171351817835,0.9901249596409739,1.9
42,optdigits,TabICLv2,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.9
42,optdigits,TabICLv2,8,OK,0.998220640569395,0.9999965259683863,0.9982758620689655,0.9982142857142857,0.9982295338817078,0.9980264130215303,1.9
42,optdigits,TabICLv2,9,OK,0.9928825622775801,0.9999824646979244,0.9929791563548369,0.9928571428571429,0.9928714093085006,0.9921020508059002,1.9
42,page-blocks,TabICLv2,0,OK,0.9781021897810219,0.9976599796674146,0.925676907510524,0.91255081300813,0.914073859428829,0.8829387731169549,2.5
42,page-blocks,TabICLv2,1,OK,0.9817518248175182,0.9987626032851946,0.9308992562542258,0.8872595609866485,0.8957003989294552,0.904080124030377,2.6
42,page-blocks,TabICLv2,2,OK,0.9744525547445255,0.9949301594399232,0.9325187093608147,0.840387582546442,0.8785725273034919,0.8644953574229852,2.5
42,page-blocks,TabICLv2,3,OK,0.9817184643510055,0.998785614200778,0.8831274815363411,0.931296673455533,0.9001611423200018,0.9038817856179827,1.8
42,page-blocks,TabICLv2,4,OK,0.9725776965265083,0.982647151117891,0.7949322493224933,0.854121664712296,0.8141209086211629,0.8546419245842048,1.7
42,page-blocks,TabICLv2,5,OK,0.9689213893967094,0.9913308897649984,0.8298184862102389,0.890468843218334,0.8532960817343905,0.8453743332227859,2.1
42,page-blocks,TabICLv2,6,OK,0.9780621572212066,0.9924101168960437,0.9394962338470044,0.8521179205496925,0.8906992626756931,0.8793266501783241,1.4
42,page-blocks,TabICLv2,7,OK,0.9670932358318098,0.9962958243599502,0.8126504351046101,0.8432059906601659,0.823784888886123,0.8267731807548901,1.2
42,page-blocks,TabICLv2,8,OK,0.9872029250457038,0.9966991028308811,0.944439527117012,0.9370657797487066,0.9387352172064027,0.9309298111374184,1.2
42,page-blocks,TabICLv2,9,OK,0.9762340036563071,0.9970453501231109,0.8809614107773618,0.9183665927568366,0.897018544154798,0.8761890757130992,1.3
42,pendigits,TabICLv2,0,OK,0.998,0.9999967014226556,0.9980059523809525,0.9979057017543859,0.9979507639047112,0.9977784150123625,1.7
42,pendigits,TabICLv2,1,OK,0.998,1.0,0.9980952380952381,0.99800753370341,0.9980372350359961,0.9977806771496244,2.3
42,pendigits,TabICLv2,2,OK,0.997,0.9999967805631869,0.9969947481034819,0.9970242914979757,0.9969891155800645,0.996670548813645,1.9
42,pendigits,TabICLv2,3,OK,0.999,1.0,0.9990476190476191,0.9989473684210527,0.998992430571378,0.9988897780172756,1.5
42,pendigits,TabICLv2,4,OK,0.998,0.9996283809252668,0.998008718050327,0.99800753370341,0.9979981481066652,0.9977796200683228,1.9
42,pendigits,TabICLv2,5,OK,0.999,0.9990476800517609,0.9989583333333334,0.9989690721649485,0.99895830507555,0.9988898112685324,1.8
42,pendigits,TabICLv2,6,OK,0.998,0.9999967014226556,0.9979591836734694,0.998076923076923,0.9980028885900692,0.9977807388725178,1.7
42,pendigits,TabICLv2,7,OK,0.997,0.9999839053956869,0.9970334490071332,0.9969441632928475,0.9969791557372278,0.996668248502055,2.2
42,pendigits,TabICLv2,8,OK,0.998,0.9999815634218289,0.99800753370341,0.9980059523809525,0.9979967443885889,0.9977795953929383,1.4
42,pendigits,TabICLv2,9,OK,0.995,0.9999922413482732,0.9951680096992954,0.9949425877520538,0.9950253933210853,0.9944499582605703,1.4
42,phoneme,TabICLv2,0,OK,0.9353049907578558,0.9832724159504758,0.9269550805033149,0.9156376568211004,0.9210321084656417,0.8425167279722394,2.6
42,phoneme,TabICLv2,1,OK,0.922365988909427,0.9826467779643715,0.9076598991507432,0.9046395995916889,0.9061291601943351,0.8122938836700544,2.9
42,phoneme,TabICLv2,2,OK,0.933456561922366,0.9834864499983536,0.9239185364867597,0.9143287562975403,0.9189310689310689,0.8381924361243844,2.4
42,phoneme,TabICLv2,3,OK,0.9075785582255084,0.9688827422700781,0.8850987863844504,0.8960041489676973,0.8902441003667998,0.7810268040743988,1.3
42,phoneme,TabICLv2,4,OK,0.9314814814814815,0.9815345616011665,0.9191872643485547,0.9144575518589702,0.9167746208413344,0.8336313990064456,1.9
42,phoneme,TabICLv2,5,OK,0.9333333333333333,0.9815511299622242,0.9267443463872036,0.9101994830671349,0.9179206566347469,0.8367802824872328,1.8
42,phoneme,TabICLv2,6,OK,0.9111111111111111,0.974294187818941,0.8961272381985892,0.887070051030552,0.8914118139924592,0.7831449171235668,2.1
42,phoneme,TabICLv2,7,OK,0.9148148148148149,0.9728693087679766,0.9007053716766142,0.8915435085161376,0.8959363217427734,0.7921959028107238,1.2
42,phoneme,TabICLv2,8,OK,0.9203703703703704,0.9796794268640948,0.9085729788388497,0.8977616005546476,0.9029097796863175,0.8062620963590463,1.5
42,phoneme,TabICLv2,9,OK,0.937037037037037,0.9816850723848198,0.9269375785504818,0.9205665329569652,0.9236666611232143,0.8474801642516907,1.2
42,satimage,TabICLv2,0,OK,0.9548989113530326,0.9969100670736845,0.9478470776468567,0.9459276074671733,0.9466422954422046,0.9443904177639751,3.4
42,satimage,TabICLv2,1,OK,0.9517884914463453,0.9964820048625601,0.9526700281981973,0.937240589458154,0.9434487587352489,0.9406756083033435,3.6
42,satimage,TabICLv2,2,OK,0.9486780715396579,0.9973299478015404,0.9451444072163251,0.9280259848573169,0.9341743567470613,0.9369233978377356,3.7
42,satimage,TabICLv2,3,OK,0.9393468118195957,0.9958186078712159,0.931328647055111,0.9161608542939067,0.9220440736911301,0.9252893271507839,2.1
42,satimage,TabICLv2,4,OK,0.9160186625194401,0.9937384482517947,0.9041215470627235,0.8920564751427967,0.8966772518556789,0.8964535348766934,1.9
42,satimage,TabICLv2,5,OK,0.9346811819595645,0.9954722310212514,0.9291938684466402,0.9197149417517364,0.9240358563634663,0.9193086074704472,1.9
42,satimage,TabICLv2,6,OK,0.9315707620528771,0.9952403730224706,0.9286418348082618,0.9155121274398453,0.9208374213009863,0.9157159952856788,1.6
42,satimage,TabICLv2,7,OK,0.9502332814930016,0.996780397613105,0.9453354113568496,0.9328091314773171,0.9379660294389062,0.9386795132556555,2.2
42,satimage,TabICLv2,8,OK,0.9502332814930016,0.9973617764770677,0.9483317539287689,0.9323051599356488,0.9392147693403107,0.9386766721998405,1.4
42,satimage,TabICLv2,9,OK,0.9486780715396579,0.9974882608679995,0.9448525258914252,0.9412576523456581,0.9422394442973508,0.936765798781628,1.4
42,segment,TabICLv2,0,OK,0.987012987012987,0.9999344090253182,0.9873949579831933,0.987012987012987,0.9869413236017713,0.9849346257114895,2.2
42,segment,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,3.1
42,segment,TabICLv2,2,OK,0.974025974025974,0.999344090253181,0.9744079449961803,0.974025974025974,0.9741542040049503,0.9697181715154257,3.4
42,segment,TabICLv2,3,OK,0.9956709956709957,1.0,0.9957983193277311,0.9956709956709957,0.9956700016401508,0.9949712488986399,3.4
42,segment,TabICLv2,4,OK,0.9913419913419913,0.9997594997594997,0.9913419913419913,0.9913419913419913,0.9913419913419913,0.98989898989899,1.7
42,segment,TabICLv2,5,OK,0.9913419913419913,0.9997376361012725,0.9918367346938776,0.9913419913419913,0.9913340336134454,0.98998557251001,1.7
42,segment,TabICLv2,6,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.6
42,segment,TabICLv2,7,OK,0.9783549783549783,0.9997813634177272,0.9785441449306996,0.9783549783549784,0.9779992503559543,0.9748966898229371,1.1
42,segment,TabICLv2,8,OK,0.987012987012987,0.9996064541519087,0.9872676343264579,0.987012987012987,0.9870766049870527,0.9848700179453542,1.2
42,segment,TabICLv2,9,OK,0.9956709956709957,1.0,0.9957983193277311,0.9956709956709957,0.9956700016401508,0.9949712488986399,0.9
42,spambase,TabICLv2,0,OK,0.9587852494577006,0.9931663318760093,0.9557775166470819,0.9583087163732324,0.9569973242997767,0.9140827284361164,3.6
42,spambase,TabICLv2,1,OK,0.9804347826086957,0.991950335650211,0.9799603174603174,0.9790193865225054,0.9794845365933429,0.9589792423717799,3.7
42,spambase,TabICLv2,2,OK,0.9717391304347827,0.9940196835580902,0.9692028985507246,0.9718509277411433,0.9704800691102061,0.9410501006428786,3.3
42,spambase,TabICLv2,3,OK,0.9804347826086957,0.9964058694231569,0.9799603174603174,0.9790193865225054,0.9794845365933429,0.9589792423717799,2.4
42,spambase,TabICLv2,4,OK,0.967391304347826,0.9908513039862177,0.9671886206072198,0.9643854333749183,0.9657396511402738,0.9315698364556766,1.7
42,spambase,TabICLv2,5,OK,0.9608695652173913,0.99128695617735,0.9590090892888968,0.9590090892888968,0.9590090892888968,0.9180181785777937,1.7
42,spambase,TabICLv2,6,OK,0.9608695652173913,0.9895839521574684,0.9618045112781954,0.9560981405572387,0.9587616543150849,0.9178849141257948,2.2
42,spambase,TabICLv2,7,OK,0.9565217391304348,0.9914156715974575,0.953699867826636,0.9554248598982158,0.9545418610166811,0.9091230912055522,1.5
42,spambase,TabICLv2,8,OK,0.9565217391304348,0.9917187129417344,0.9553571428571428,0.9535931694205075,0.9544545436543298,0.9089486006300648,2.1
42,spambase,TabICLv2,9,OK,0.9608695652173913,0.9956518301842042,0.959920634920635,0.9581389833188394,0.9590090892888968,0.918057889438122,1.6
42,tic-tac-toe,TabICLv2,0,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,tic-tac-toe,TabICLv2,1,OK,0.9583333333333334,0.997628083491461,0.9609375,0.9478178368121442,0.9538239538239539,0.9086606278597037,1.9
42,tic-tac-toe,TabICLv2,2,OK,0.96875,0.9995189995189996,0.9772727272727273,0.9545454545454546,0.964562569213732,0.9315409787235999,1.8
42,tic-tac-toe,TabICLv2,3,OK,0.9895833333333334,1.0,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,1.6
42,tic-tac-toe,TabICLv2,4,OK,0.9895833333333334,0.9995189995189996,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,1.9
42,tic-tac-toe,TabICLv2,5,OK,0.9791666666666666,1.0,0.9846153846153847,0.9696969696969697,0.9765625,0.9541957401338105,1.9
42,tic-tac-toe,TabICLv2,6,OK,0.9895833333333334,1.0,0.9921875,0.9848484848484849,0.9883706844336766,0.9770084209183943,1.5
42,tic-tac-toe,TabICLv2,7,OK,1.0,1.0,1.0,1.0,1.0,1.0,2.1
42,tic-tac-toe,TabICLv2,8,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.9
42,tic-tac-toe,TabICLv2,9,OK,0.9894736842105263,1.0,0.9920634920634921,0.9848484848484849,0.9883076923076923,0.9768853332428297,2.0
42,vehicle,TabICLv2,0,OK,0.8823529411764706,0.980570211038961,0.8848684210526316,0.8831168831168832,0.8831521739130435,0.8436234393495505,1.8
42,vehicle,TabICLv2,1,OK,0.8823529411764706,0.9796739718614719,0.8848684210526316,0.8831168831168832,0.8831521739130435,0.8436234393495505,1.9
42,vehicle,TabICLv2,2,OK,0.8705882352941177,0.9717818986568986,0.875,0.8706168831168832,0.8721687467710798,0.8277269415879244,1.8
42,vehicle,TabICLv2,3,OK,0.8352941176470589,0.9587560876623377,0.8405555555555556,0.8382034632034632,0.8364130434782608,0.7827554457858878,1.7
42,vehicle,TabICLv2,4,OK,0.9176470588235294,0.9904795725108225,0.9216008771929824,0.9193722943722944,0.9184281842818428,0.8916826186288851,1.9
42,vehicle,TabICLv2,5,OK,0.9058823529411765,0.9824134199134199,0.9081521739130435,0.9074675324675324,0.9069264069264069,0.8751385894509165,1.7
42,vehicle,TabICLv2,6,OK,0.9523809523809523,0.9948979591836734,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9364839319470699,1.8
42,vehicle,TabICLv2,7,OK,0.8571428571428571,0.9741201791893036,0.8633540372670807,0.8585953520164046,0.8607035607035607,0.8093527500620774,1.6
42,vehicle,TabICLv2,8,OK,0.9047619047619048,0.9858545405780429,0.9069264069264069,0.9069264069264069,0.9069264069264069,0.8729678638941399,1.6
42,vehicle,TabICLv2,9,OK,0.9166666666666666,0.9888495720868993,0.9166666666666667,0.9188311688311689,0.9174904788914999,0.8890569049359218,0.9
42,wdbc,TabICLv2,0,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,wdbc,TabICLv2,1,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,wdbc,TabICLv2,2,OK,0.9824561403508771,1.0,0.9864864864864865,0.9761904761904762,0.9809555629802873,0.962621902223779,1.9
42,wdbc,TabICLv2,3,OK,0.9824561403508771,1.0,0.9772727272727273,0.9861111111111112,0.981329839502129,0.9633432944855655,1.9
42,wdbc,TabICLv2,4,OK,0.9473684210526315,0.9867724867724867,0.9615384615384616,0.9285714285714286,0.9415384615384615,0.8894991799933214,1.8
42,wdbc,TabICLv2,5,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,wdbc,TabICLv2,6,OK,0.9649122807017544,0.9920634920634921,0.9623015873015872,0.9623015873015872,0.9623015873015872,0.9246031746031746,1.8
42,wdbc,TabICLv2,7,OK,0.9649122807017544,0.9857142857142858,0.9629870129870131,0.9629870129870131,0.9629870129870131,0.925974025974026,1.8
42,wdbc,TabICLv2,8,OK,1.0,1.0,1.0,1.0,1.0,1.0,1.8
42,wdbc,TabICLv2,9,OK,0.9464285714285714,0.9972789115646258,0.9398395721925134,0.9476190476190476,0.9433771486349849,0.8874245216579992,1.8
