Seed,Dataset,Algorithm,CV index,Status,Accuracy,AUC_ROC,Precision,Recall,F1_macro,MCC,bp_source,wall_s
42,optdigits,CBM,9,OK,0.9804270462633452,0.9979505405591228,0.9809605322082635,0.9803884711779448,0.9803606425917639,0.9783206823706986,v26 main_pc0,219.8
42,page-blocks,CBM_KE,0,OK,0.968978102189781,0.9932399704587379,0.8518034298358842,0.8988313008130081,0.8707744621590571,0.8353559402986089,v26 main_pc0,201.7
42,page-blocks,CBM_KE,1,OK,0.9708029197080292,0.99405921501372,0.6783261183261183,0.6478656215927091,0.6521170065122238,0.8441898639242582,v26 main_pc0,35.1
42,page-blocks,CBM_KE,2,OK,0.9744525547445255,0.9843036812168009,0.9026282696177063,0.8467578020531177,0.862460960092539,0.8622706406096585,v25(p_c=0),83.8
42,page-blocks,CBM_KE,3,OK,0.979890310786106,0.9976345724102347,0.8557470193740686,0.948663827686231,0.8950155462515014,0.8972371440651938,v26 main_pc0,37.2
42,page-blocks,CBM_KE,4,OK,0.9670932358318098,0.9828836061301699,0.8643145161290322,0.6985661091567406,0.7472684261920808,0.8201606920963608,v25(p_c=0),127.3
42,page-blocks,CBM_KE,5,OK,0.9634369287020109,0.9916784227329135,0.7908591065292097,0.8779402991215619,0.827367376030954,0.8179009734005482,v26 main_pc0,190.8
42,page-blocks,CBM_KE,6,OK,0.9725776965265083,0.9930099701507713,0.7674236065090936,0.6844411528729247,0.7155456716909645,0.846759259154884,v26 main_pc0,30.3
42,page-blocks,CBM_KE,7,OK,0.9597806215722121,0.9943348286025916,0.7715718415347218,0.8302701145878334,0.7899803886842969,0.7885237508158143,v26 main_pc0,29.2
42,page-blocks,CBM_KE,8,OK,0.9835466179159049,0.9930847377785422,0.9182807235760393,0.8529194382852919,0.8680232037326168,0.9126501391557394,v26 main_pc0,30.2
42,page-blocks,CBM_KE,9,OK,0.9744058500914077,0.9953669132239611,0.9093031005505651,0.8021064301552107,0.8308244583789521,0.8618121898512608,v25(p_c=0),191.6
42,page-blocks,CBM,0,OK,0.9324817518248175,0.994072137939402,0.6759223232907444,0.9349085365853659,0.7673635102016713,0.7355440844682213,v25(p_c=0),58.4
42,page-blocks,CBM,1,OK,0.9197080291970803,0.9926927668214992,0.5862222222222222,0.9495587236931431,0.6953405977738125,0.7192051005561979,v25(p_c=0),70.6
42,page-blocks,CBM,2,OK,0.9379562043795621,0.9846677841733069,0.6619447695842545,0.8992007652903784,0.7530885206747275,0.7470842416328557,v25(p_c=0),76.3
42,page-blocks,CBM,3,OK,0.9488117001828154,0.9972551757567754,0.6779847053531264,0.9473924581867555,0.772513212659198,0.7878000755404749,v25(p_c=0),76.4
42,page-blocks,CBM,4,OK,0.926873857404022,0.9187284045677335,0.6015350159359117,0.7558641403855253,0.6621409576664521,0.6826251753157996,v25(p_c=0),93.5
42,page-blocks,CBM,5,OK,0.9213893967093236,0.9818174740342396,0.6259454299088445,0.9428953485979962,0.7336753951403633,0.7200116846109043,v25(p_c=0),75.3
42,page-blocks,CBM,6,OK,0.9524680073126143,0.9895247067251013,0.7018295184182459,0.8916579234298174,0.7747974227457615,0.7796164508959005,v25(p_c=0),78.6
42,page-blocks,CBM,7,OK,0.9213893967093236,0.9912607184096516,0.6380891111411452,0.9356292044683083,0.7427449359239355,0.7133829568066801,v25(p_c=0),85.0
42,page-blocks,CBM,8,OK,0.9195612431444241,0.9913485169641387,0.6013647386335215,0.8655580192165558,0.6787407496406656,0.7066225401656487,v25(p_c=0),71.2
42,page-blocks,CBM,9,OK,0.8884826325411335,0.8936241818967083,0.45511852318019724,0.5850332594235034,0.4951096384235919,0.5700039331258246,v25(p_c=0),63.9
42,pendigits,CBM_KE,0,OK,0.961,0.9990420968542303,0.9698345814270759,0.9591311842432819,0.9586688260936211,0.9578778817704323,v25(p_c=0),264.5
42,pendigits,CBM_KE,1,OK,0.997,0.9999932621771626,0.9970641374769948,0.9969640596336202,0.9969991357045973,0.996669341331265,v25(p_c=0),442.9
42,pendigits,CBM_KE,2,OK,0.995,0.9996746185995697,0.9950808286895624,0.994951251755763,0.9949846502354902,0.9944500690611741,v25(p_c=0),463.3
42,pendigits,CBM_KE,3,OK,0.997,0.9997274124773086,0.9970625561545372,0.997014595311809,0.9970238569757048,0.9966693523894594,v26 main_pc0,240.0
42,pendigits,CBM_KE,4,OK,0.996,0.9987489096407168,0.9960053712206532,0.9959962137114957,0.9959961914860731,0.9955559012947265,v25(p_c=0),198.6
42,pendigits,CBM_KE,5,OK,0.995,0.9999182118374069,0.9949111956103197,0.9948019533369508,0.9948409258204141,0.9944467597580235,v26 main_pc0,180.9
42,pendigits,CBM_KE,6,OK,0.992,0.9989681916498349,0.9919961591806252,0.9920579723674384,0.9920127470576574,0.9911128842839363,v26 main_pc0,90.5
42,pendigits,CBM_KE,7,OK,0.996,0.999488521840725,0.9960134860843624,0.9960027472527473,0.9959880632827796,0.9955591858513541,v25(p_c=0),341.9
42,pendigits,CBM_KE,8,OK,0.991,0.9982129824073986,0.9909904398652666,0.9911055914150575,0.9910165877336634,0.9900049564647836,v26 main_pc0,234.1
42,pendigits,CBM_KE,9,OK,0.994,0.9994458915281795,0.9943915343915343,0.9940518421707744,0.9941671964854548,0.9933452327465917,v26 main_pc0,90.6
42,pendigits,CBM,0,OK,0.995,0.9992936768267355,0.9951666061925497,0.9948389001349529,0.9949775499537903,0.9944486745186741,v25(p_c=0),357.9
42,pendigits,CBM,1,OK,0.996,0.9997348807997863,0.9960542489855158,0.9960025211720817,0.9960138518087481,0.9955580399908106,v26 main_pc0,282.9
42,pendigits,CBM,2,OK,0.995,0.998662136525829,0.9950129742618697,0.9950515023823294,0.99500655835181,0.9944490686924297,v26 main_pc0,96.9
42,pendigits,CBM,3,OK,0.998,0.9998616378031473,0.998104222821204,0.99796697626419,0.9980258860846505,0.9977795461612923,v26 main_pc0,186.4
42,pendigits,CBM,4,OK,0.993,0.9996901342968177,0.9929622637938248,0.9930422089533673,0.9929878294033287,0.992224294202487,v26 main_pc0,87.4
42,pendigits,CBM,5,OK,0.996,0.9995345292887254,0.995954171142141,0.9959022705455153,0.995912931464324,0.9955581041693251,v26 main_pc0,87.8
42,pendigits,CBM,6,OK,0.995,0.9999363004973392,0.9949022108843538,0.9950320512820514,0.9949384024107543,0.9944501615334809,v26 main_pc0,286.9
42,pendigits,CBM,7,OK,0.992,0.9994640635598045,0.9921486836487459,0.9918849436417781,0.9919728693011456,0.9911192366969682,v26 main_pc0,73.6
42,pendigits,CBM,8,OK,0.991,0.9996398775805663,0.9910958497197452,0.9908635772122615,0.9909331533753745,0.9900079131161494,v26 main_pc0,203.4
42,pendigits,CBM,9,OK,0.993,0.9997029591248714,0.9934096389084921,0.9930286683381345,0.9931528910475613,0.9922372075392549,v26 main_pc0,79.1
42,phoneme,CBM_KE,0,OK,0.9094269870609981,0.9669893641542363,0.8976428718795131,0.8807912674108467,0.8885825365136073,0.778251715474855,v26 main_pc0,89.4
42,phoneme,CBM_KE,1,OK,0.88909426987061,0.9393131153478876,0.865568813337692,0.8682291152161744,0.8668799212598426,0.7337931062253588,v26 main_pc0,32.3
42,phoneme,CBM_KE,2,OK,0.8946395563770795,0.9486153643518062,0.8710050462573591,0.8776630774803253,0.8742152987677284,0.7486385176579808,v26 main_pc0,68.5
42,phoneme,CBM_KE,3,OK,0.8761552680221811,0.9300273305014983,0.8528390214436725,0.8462165365998222,0.8494081770857136,0.6990241883697551,v26 main_pc0,90.4
42,phoneme,CBM_KE,4,OK,0.9074074074074074,0.9483067134999006,0.8881635628603619,0.8881635628603619,0.8881635628603619,0.7763271257207237,v26 main_pc0,86.5
42,phoneme,CBM_KE,5,OK,0.8962962962962963,0.9402544900258466,0.8789743589743589,0.8673205646497448,0.8728214790390956,0.7462039279613493,v26 main_pc0,78.7
42,phoneme,CBM_KE,6,OK,0.8907407407407407,0.9426900391013321,0.8694176790950985,0.8652495195175294,0.8672892602605062,0.7346553744192322,v26 main_pc0,89.7
42,phoneme,CBM_KE,7,OK,0.912962962962963,0.9602027967393465,0.9018798359038271,0.8846676386771821,0.8926282390269699,0.7863591228162833,v26 main_pc0,85.1
42,phoneme,CBM_KE,8,OK,0.8777777777777778,0.9405074365704288,0.8529193284801664,0.8529193284801664,0.8529193284801664,0.7058386569603328,v26 main_pc0,44.7
42,phoneme,CBM_KE,9,OK,0.9074074074074074,0.9568332260354249,0.9024022677120149,0.8702520675481602,0.88413807308742,0.7719851594595374,v26 main_pc0,74.5
42,phoneme,CBM,0,OK,0.8835489833641405,0.9519081958576179,0.8662822958210508,0.8477806315650829,0.8561807709348693,0.7138231942764358,v25(p_c=0),246.6
42,phoneme,CBM,1,OK,0.878003696857671,0.9436102604629721,0.8494784257942152,0.8640472192037933,0.8561170212765958,0.7133768964077918,v25(p_c=0),301.6
42,phoneme,CBM,2,OK,0.8835489833641405,0.9443676117093088,0.8578799249530957,0.8643024136454938,0.8609748039011735,0.7221537798992149,v25(p_c=0),297.0
42,phoneme,CBM,3,OK,0.8539741219963032,0.9039151766604103,0.820972213850883,0.8507030195264909,0.8324256503754239,0.671016913591922,v26 main_pc0,295.5
42,phoneme,CBM,4,OK,0.8833333333333333,0.9496653191066339,0.857937691538701,0.8618695738617537,0.8598610144217105,0.7197965265439104,v26 main_pc0,360.3
42,phoneme,CBM,5,OK,0.912962962962963,0.9543375969249122,0.9050131228972539,0.8809563258002517,0.8917600296828287,0.7856011995913034,v25(p_c=0),315.3
42,phoneme,CBM,6,OK,0.8944444444444445,0.9440983497912387,0.8760874376479,0.8660116641261846,0.870802009746515,0.7420306972368746,v25(p_c=0),356.6
42,phoneme,CBM,7,OK,0.9,0.9472794751143218,0.8876262626262627,0.866227052819935,0.8758916563101176,0.7535495305743938,v26 main_pc0,173.7
42,phoneme,CBM,8,OK,0.8759259259259259,0.9451625150629757,0.8536353771025502,0.8442777200019809,0.8487198892786807,0.6978503602948319,v25(p_c=0),257.9
42,phoneme,CBM,9,OK,0.8944444444444445,0.949685534591195,0.8689189189189189,0.8830535334026643,0.875424459383436,0.7518395984011028,v25(p_c=0),288.3
42,satimage,CBM_KE,0,OK,0.8211508553654744,0.9912996417642748,0.8362016417071573,0.7836467825115724,0.7635491623211806,0.7854320332923554,v25(p_c=0),205.2
42,satimage,CBM_KE,1,OK,0.9409020217729394,0.9929087207310462,0.9331052170182605,0.9321671616893017,0.9324071476701631,0.9271559041349415,v26 main_pc0,103.1
42,satimage,CBM_KE,2,OK,0.9082426127527217,0.9911730507365236,0.8932883316071826,0.8847646193225617,0.8887132620780321,0.8866146861359212,v25(p_c=0),68.1
42,satimage,CBM_KE,3,OK,0.9284603421461898,0.9924128665295225,0.9272273909222438,0.9079203909837323,0.9155981076142056,0.9118348266167425,v26 main_pc0,92.9
42,satimage,CBM_KE,4,OK,0.8973561430793157,0.9825959855493583,0.8785670782239738,0.871366265392047,0.8737928227772557,0.8734471495879014,v25(p_c=0),256.9
42,satimage,CBM_KE,5,OK,0.9175738724727839,0.9911593746895176,0.9062856065910799,0.9010548220058293,0.9035243132713302,0.8981839034609838,v26 main_pc0,32.2
42,satimage,CBM_KE,6,OK,0.9253499222395023,0.9907905150138641,0.9188595767619407,0.9114493327452248,0.913983376305595,0.9080712838603171,v26 main_pc0,319.5
42,satimage,CBM_KE,7,OK,0.9051321928460342,0.9911464021353537,0.8992713068099424,0.9020567961143767,0.8952233332683651,0.8856841562576543,v25(p_c=0),198.1
42,satimage,CBM_KE,8,OK,0.9409020217729394,0.9917818693532872,0.9339501116790371,0.9215171091910942,0.9270148101567818,0.9270696817025877,v26 main_pc0,92.9
42,satimage,CBM_KE,9,OK,0.9331259720062208,0.9941662709878297,0.9236181069821939,0.920024045159248,0.9206147535013259,0.9176323105713655,v25(p_c=0),313.7
42,satimage,CBM,0,OK,0.9051321928460342,0.9889709714540214,0.8929873984567935,0.8900474937424593,0.8911891005719403,0.8829961106276143,v26 main_pc0,97.0
42,satimage,CBM,1,OK,0.9222395023328149,0.9883966806480644,0.9083167437351606,0.9103871058523008,0.9090280511905138,0.9042881593745834,v26 main_pc0,78.9
42,satimage,CBM,2,OK,0.9222395023328149,0.9890093801979049,0.9088410388712135,0.9068540036790974,0.9074668429750493,0.9042688780898774,v25(p_c=0),320.9
42,satimage,CBM,3,OK,0.9191290824261276,0.9837942972807644,0.9057960910503402,0.9017138355590132,0.9033570544492783,0.9002794200346805,v26 main_pc0,303.0
42,satimage,CBM,4,OK,0.9066874027993779,0.9854146840460172,0.8928238222172195,0.8923213767227857,0.8919908605000894,0.8850054743581869,v26 main_pc0,301.8
42,satimage,CBM,5,OK,0.9331259720062208,0.985392323802016,0.9266744078721221,0.9173551231857502,0.9215824886522755,0.9174037656713961,v26 main_pc0,132.7
42,satimage,CBM,6,OK,0.9004665629860031,0.9840757158439675,0.895745386220229,0.8799460564672512,0.8866610087401082,0.8771555491390768,v26 main_pc0,68.7
42,satimage,CBM,7,OK,0.9237947122861586,0.9881561367437784,0.9144802191031408,0.905962956387563,0.9097112247895742,0.90604824944119,v26 main_pc0,305.6
42,satimage,CBM,8,OK,0.9284603421461898,0.9900752895129133,0.9308906686629942,0.9039447469128498,0.9133002004261307,0.9124449248997292,v26 main_pc0,304.4
42,satimage,CBM,9,OK,0.9253499222395023,0.9920663019768846,0.9140912676530956,0.907335238641398,0.9081228758579746,0.9081383027647777,v26 main_pc0,247.0
42,segment,CBM_KE,0,OK,0.9783549783549783,0.9986007258734532,0.9791043690203354,0.9783549783549784,0.9782043993883954,0.9749180118567264,v25(p_c=0),43.7
42,segment,CBM_KE,1,OK,0.961038961038961,0.9987537714810443,0.963718118826478,0.961038961038961,0.9611075598342482,0.9550049229015667,v26 main_pc0,21.8
42,segment,CBM_KE,2,OK,0.9696969696969697,0.9964143600507237,0.9702062643239113,0.9696969696969697,0.9698898116808564,0.9646675560387828,v25(p_c=0),24.2
42,segment,CBM_KE,3,OK,0.9653679653679653,0.9981853163671345,0.9657274273345703,0.9653679653679654,0.9653620888915008,0.9596589066234533,v26 main_pc0,17.0
42,segment,CBM_KE,4,OK,0.9696969696969697,0.9991254536709082,0.9699357015533485,0.9696969696969697,0.9697566115476564,0.9646675560387828,v25(p_c=0),68.2
42,segment,CBM_KE,5,OK,0.987012987012987,0.9989724080633172,0.9871323529411765,0.987012987012987,0.9870100049204528,0.9848700179453542,v26 main_pc0,52.4
42,segment,CBM_KE,6,OK,0.9913419913419913,0.9998688180506362,0.9915966386554622,0.9913419913419913,0.9912713219616204,0.9899639247273518,v26 main_pc0,38.3
42,segment,CBM_KE,7,OK,0.9696969696969697,0.9980541344177708,0.9719887955182073,0.9696969696969697,0.968496291047133,0.9653643490410928,v26 main_pc0,44.3
42,segment,CBM_KE,8,OK,0.9696969696969697,0.998075998075998,0.9702741702741703,0.9696969696969697,0.9694460129242738,0.9648363369964279,v26 main_pc0,48.9
42,segment,CBM_KE,9,OK,0.9783549783549783,0.99442476715204,0.9794292717086834,0.9783549783549784,0.978401129208235,0.9749180118567264,v26 main_pc0,49.3
42,segment,CBM,0,OK,0.9783549783549783,0.9989724080633172,0.9791043690203354,0.9783549783549784,0.9782043993883954,0.9749180118567264,v26 main_pc0,59.3
42,segment,CBM,1,OK,0.9696969696969697,0.9986007258734532,0.9700165550091004,0.9696969696969697,0.9695468600758329,0.964751935444677,v26 main_pc0,24.6
42,segment,CBM,2,OK,0.9653679653679653,0.9957803139621323,0.9661989795918366,0.9653679653679654,0.9656108597285069,0.9596589066234533,v26 main_pc0,43.9
42,segment,CBM,3,OK,0.974025974025974,0.9991691809873628,0.9744960740894599,0.974025974025974,0.9739463528862125,0.969802992698314,v26 main_pc0,25.2
42,segment,CBM,4,OK,0.9696969696969697,0.9976605885696795,0.9699357015533485,0.9696969696969697,0.9697566115476564,0.9646675560387828,v26 main_pc0,90.9
42,segment,CBM,5,OK,0.9783549783549783,0.9985132712405439,0.9784438775510205,0.9783549783549784,0.9782159017453136,0.9748114156754025,v26 main_pc0,48.5
42,segment,CBM,6,OK,0.9913419913419913,0.9998250907341816,0.9915966386554622,0.9913419913419913,0.9912713219616204,0.9899639247273518,v25(p_c=0),87.4
42,segment,CBM,7,OK,0.9567099567099567,0.9951244042153133,0.9580767790987362,0.9567099567099567,0.9558590372138899,0.9499935683816183,v26 main_pc0,21.4
42,segment,CBM,8,OK,0.974025974025974,0.9929161747343567,0.9742095078500608,0.974025974025974,0.9738747771836007,0.9697817853159281,v26 main_pc0,31.8
42,segment,CBM,9,OK,0.974025974025974,0.9980541344177708,0.9745273109243697,0.974025974025974,0.9740856158766606,0.9697605793247528,v26 main_pc0,85.8
42,spambase,CBM_KE,0,OK,0.9392624728850325,0.9809563196659971,0.9341813944455234,0.9402694080113434,0.936911045943304,0.8744296095217047,v26 main_pc0,64.4
42,spambase,CBM_KE,1,OK,0.9565217391304348,0.9775540109705143,0.953022113022113,0.9563951761421019,0.9546270541121699,0.9094110337333596,v25(p_c=0),154.4
